lon, lat, rate
169.0500, -42.8500, 0.000038
169.0500, -42.7500, 0.000021
169.0500, -42.6500, 0.000021
169.1500, -47.0500, 0.000051
169.1500, -46.9500, 0.000051
169.1500, -46.8500, 0.000051
169.1500, -46.7500, 0.000051
169.1500, -46.6500, 0.000051
169.1500, -46.5500, 0.000051
169.1500, -46.4500, 0.000051
169.1500, -46.3500, 0.000052
169.1500, -46.2500, 0.000052
169.1500, -46.1500, 0.000052
169.1500, -46.0500, 0.000052
169.1500, -45.9500, 0.000052
169.1500, -45.8500, 0.000052
169.1500, -45.7500, 0.000052
169.1500, -45.6500, 0.000052
169.1500, -45.5500, 0.000052
169.1500, -45.4500, 0.000052
169.1500, -45.3500, 0.000052
169.1500, -45.2500, 0.000053
169.1500, -45.1500, 0.000053
169.1500, -45.0500, 0.000054
169.1500, -44.9500, 0.000062
169.1500, -44.8500, 0.000066
169.1500, -44.7500, 0.000069
169.1500, -44.6500, 0.000082
169.1500, -44.5500, 0.000127
169.1500, -44.4500, 0.000127
169.1500, -44.3500, 0.000438
169.1500, -44.2500, 0.000439
169.1500, -44.1500, 0.000439
169.1500, -44.0500, 0.000440
169.1500, -43.9500, 0.000441
169.1500, -43.8500, 0.000442
169.1500, -43.7500, 0.000442
169.1500, -43.6500, 0.000443
169.1500, -43.5500, 0.000444
169.1500, -43.4500, 0.000129
169.1500, -43.3500, 0.000083
169.1500, -43.2500, 0.000062
169.1500, -43.1500, 0.000052
169.1500, -43.0500, 0.000046
169.1500, -42.9500, 0.000042
169.1500, -42.8500, 0.000038
169.1500, -42.7500, 0.000034
169.1500, -42.6500, 0.000021
169.1500, -42.5500, 0.000021
169.2500, -47.0500, 0.000051
169.2500, -46.9500, 0.000051
169.2500, -46.8500, 0.000051
169.2500, -46.7500, 0.000051
169.2500, -46.6500, 0.000051
169.2500, -46.5500, 0.000051
169.2500, -46.4500, 0.000051
169.2500, -46.3500, 0.000052
169.2500, -46.2500, 0.000052
169.2500, -46.1500, 0.000052
169.2500, -46.0500, 0.000052
169.2500, -45.9500, 0.000052
169.2500, -45.8500, 0.000052
169.2500, -45.7500, 0.000052
169.2500, -45.6500, 0.000052
169.2500, -45.5500, 0.000052
169.2500, -45.4500, 0.000052
169.2500, -45.3500, 0.000052
169.2500, -45.2500, 0.000053
169.2500, -45.1500, 0.000053
169.2500, -45.0500, 0.000053
169.2500, -44.9500, 0.000055
169.2500, -44.8500, 0.000061
169.2500, -44.7500, 0.000066
169.2500, -44.6500, 0.000077
169.2500, -44.5500, 0.000090
169.2500, -44.4500, 0.000127
169.2500, -44.3500, 0.000438
169.2500, -44.2500, 0.000439
169.2500, -44.1500, 0.000439
169.2500, -44.0500, 0.000440
169.2500, -43.9500, 0.000441
169.2500, -43.8500, 0.000442
169.2500, -43.7500, 0.000442
169.2500, -43.6500, 0.000443
169.2500, -43.5500, 0.000444
169.2500, -43.4500, 0.000129
169.2500, -43.3500, 0.000084
169.2500, -43.2500, 0.000061
169.2500, -43.1500, 0.000051
169.2500, -43.0500, 0.000046
169.2500, -42.9500, 0.000042
169.2500, -42.8500, 0.000038
169.2500, -42.7500, 0.000034
169.2500, -42.6500, 0.000021
169.2500, -42.5500, 0.000021
169.2500, -42.4500, 0.000022
169.3500, -47.0500, 0.000051
169.3500, -46.9500, 0.000051
169.3500, -46.8500, 0.000051
169.3500, -46.7500, 0.000051
169.3500, -46.6500, 0.000051
169.3500, -46.5500, 0.000051
169.3500, -46.4500, 0.000051
169.3500, -46.3500, 0.000052
169.3500, -46.2500, 0.000052
169.3500, -46.1500, 0.000052
169.3500, -46.0500, 0.000052
169.3500, -45.9500, 0.000052
169.3500, -45.8500, 0.000052
169.3500, -45.7500, 0.000052
169.3500, -45.6500, 0.000052
169.3500, -45.5500, 0.000052
169.3500, -45.4500, 0.000052
169.3500, -45.3500, 0.000052
169.3500, -45.2500, 0.000053
169.3500, -45.1500, 0.000053
169.3500, -45.0500, 0.000053
169.3500, -44.9500, 0.000053
169.3500, -44.8500, 0.000057
169.3500, -44.7500, 0.000065
169.3500, -44.6500, 0.000075
169.3500, -44.5500, 0.000084
169.3500, -44.4500, 0.000127
169.3500, -44.3500, 0.000438
169.3500, -44.2500, 0.000439
169.3500, -44.1500, 0.000439
169.3500, -44.0500, 0.000440
169.3500, -43.9500, 0.000441
169.3500, -43.8500, 0.000442
169.3500, -43.7500, 0.000442
169.3500, -43.6500, 0.000443
169.3500, -43.5500, 0.000444
169.3500, -43.4500, 0.000445
169.3500, -43.3500, 0.000130
169.3500, -43.2500, 0.000065
169.3500, -43.1500, 0.000050
169.3500, -43.0500, 0.000045
169.3500, -42.9500, 0.000041
169.3500, -42.8500, 0.000038
169.3500, -42.7500, 0.000034
169.3500, -42.6500, 0.000031
169.3500, -42.5500, 0.000021
169.3500, -42.4500, 0.000022
169.4500, -47.0500, 0.000051
169.4500, -46.9500, 0.000051
169.4500, -46.8500, 0.000051
169.4500, -46.7500, 0.000051
169.4500, -46.6500, 0.000051
169.4500, -46.5500, 0.000051
169.4500, -46.4500, 0.000051
169.4500, -46.3500, 0.000052
169.4500, -46.2500, 0.000052
169.4500, -46.1500, 0.000052
169.4500, -46.0500, 0.000052
169.4500, -45.9500, 0.000052
169.4500, -45.8500, 0.000052
169.4500, -45.7500, 0.000052
169.4500, -45.6500, 0.000052
169.4500, -45.5500, 0.000052
169.4500, -45.4500, 0.000052
169.4500, -45.3500, 0.000052
169.4500, -45.2500, 0.000053
169.4500, -45.1500, 0.000053
169.4500, -45.0500, 0.000053
169.4500, -44.9500, 0.000053
169.4500, -44.8500, 0.000053
169.4500, -44.7500, 0.000062
169.4500, -44.6500, 0.000071
169.4500, -44.5500, 0.000079
169.4500, -44.4500, 0.000127
169.4500, -44.3500, 0.000127
169.4500, -44.2500, 0.000439
169.4500, -44.1500, 0.000439
169.4500, -44.0500, 0.000440
169.4500, -43.9500, 0.000441
169.4500, -43.8500, 0.000442
169.4500, -43.7500, 0.000442
169.4500, -43.6500, 0.000443
169.4500, -43.5500, 0.000444
169.4500, -43.4500, 0.000445
169.4500, -43.3500, 0.000130
169.4500, -43.2500, 0.000074
169.4500, -43.1500, 0.000054
169.4500, -43.0500, 0.000044
169.4500, -42.9500, 0.000041
169.4500, -42.8500, 0.000038
169.4500, -42.7500, 0.000034
169.4500, -42.6500, 0.000031
169.4500, -42.5500, 0.000028
169.4500, -42.4500, 0.000022
169.4500, -42.3500, 0.000022
169.5500, -47.0500, 0.000051
169.5500, -46.9500, 0.000051
169.5500, -46.8500, 0.000051
169.5500, -46.7500, 0.000051
169.5500, -46.6500, 0.000051
169.5500, -46.5500, 0.000051
169.5500, -46.4500, 0.000051
169.5500, -46.3500, 0.000052
169.5500, -46.2500, 0.000052
169.5500, -46.1500, 0.000052
169.5500, -46.0500, 0.000052
169.5500, -45.9500, 0.000052
169.5500, -45.8500, 0.000052
169.5500, -45.7500, 0.000052
169.5500, -45.6500, 0.000052
169.5500, -45.5500, 0.000052
169.5500, -45.4500, 0.000052
169.5500, -45.3500, 0.000052
169.5500, -45.2500, 0.000053
169.5500, -45.1500, 0.000053
169.5500, -45.0500, 0.000053
169.5500, -44.9500, 0.000053
169.5500, -44.8500, 0.000053
169.5500, -44.7500, 0.000058
169.5500, -44.6500, 0.000068
169.5500, -44.5500, 0.000076
169.5500, -44.4500, 0.000127
169.5500, -44.3500, 0.000127
169.5500, -44.2500, 0.000439
169.5500, -44.1500, 0.000439
169.5500, -44.0500, 0.000440
169.5500, -43.9500, 0.000441
169.5500, -43.8500, 0.000442
169.5500, -43.7500, 0.000442
169.5500, -43.6500, 0.000443
169.5500, -43.5500, 0.000444
169.5500, -43.4500, 0.000445
169.5500, -43.3500, 0.000130
169.5500, -43.2500, 0.000130
169.5500, -43.1500, 0.000063
169.5500, -43.0500, 0.000047
169.5500, -42.9500, 0.000040
169.5500, -42.8500, 0.000038
169.5500, -42.7500, 0.000035
169.5500, -42.6500, 0.000031
169.5500, -42.5500, 0.000028
169.5500, -42.4500, 0.000026
169.5500, -42.3500, 0.000022
169.5500, -42.2500, 0.000022
169.6500, -47.0500, 0.000051
169.6500, -46.9500, 0.000051
169.6500, -46.8500, 0.000051
169.6500, -46.7500, 0.000051
169.6500, -46.6500, 0.000051
169.6500, -46.5500, 0.000051
169.6500, -46.4500, 0.000051
169.6500, -46.3500, 0.000052
169.6500, -46.2500, 0.000052
169.6500, -46.1500, 0.000052
169.6500, -46.0500, 0.000052
169.6500, -45.9500, 0.000052
169.6500, -45.8500, 0.000052
169.6500, -45.7500, 0.000052
169.6500, -45.6500, 0.000052
169.6500, -45.5500, 0.000052
169.6500, -45.4500, 0.000052
169.6500, -45.3500, 0.000052
169.6500, -45.2500, 0.000053
169.6500, -45.1500, 0.000053
169.6500, -45.0500, 0.000053
169.6500, -44.9500, 0.000053
169.6500, -44.8500, 0.000053
169.6500, -44.7500, 0.000054
169.6500, -44.6500, 0.000065
169.6500, -44.5500, 0.000074
169.6500, -44.4500, 0.000127
169.6500, -44.3500, 0.000127
169.6500, -44.2500, 0.000439
169.6500, -44.1500, 0.000439
169.6500, -44.0500, 0.000440
169.6500, -43.9500, 0.000441
169.6500, -43.8500, 0.000442
169.6500, -43.7500, 0.000442
169.6500, -43.6500, 0.000443
169.6500, -43.5500, 0.000444
169.6500, -43.4500, 0.000445
169.6500, -43.3500, 0.000445
169.6500, -43.2500, 0.000130
169.6500, -43.1500, 0.000075
169.6500, -43.0500, 0.000056
169.6500, -42.9500, 0.000043
169.6500, -42.8500, 0.000037
169.6500, -42.7500, 0.000035
169.6500, -42.6500, 0.000032
169.6500, -42.5500, 0.000029
169.6500, -42.4500, 0.000026
169.6500, -42.3500, 0.000022
169.6500, -42.2500, 0.000022
169.6500, -42.1500, 0.000022
169.7500, -46.9500, 0.000051
169.7500, -46.8500, 0.000051
169.7500, -46.7500, 0.000051
169.7500, -46.6500, 0.000051
169.7500, -46.5500, 0.000051
169.7500, -46.4500, 0.000051
169.7500, -46.3500, 0.000052
169.7500, -46.2500, 0.000052
169.7500, -46.1500, 0.000052
169.7500, -46.0500, 0.000052
169.7500, -45.9500, 0.000052
169.7500, -45.8500, 0.000052
169.7500, -45.7500, 0.000052
169.7500, -45.6500, 0.000052
169.7500, -45.5500, 0.000052
169.7500, -45.4500, 0.000052
169.7500, -45.3500, 0.000052
169.7500, -45.2500, 0.000053
169.7500, -45.1500, 0.000053
169.7500, -45.0500, 0.000053
169.7500, -44.9500, 0.000053
169.7500, -44.8500, 0.000053
169.7500, -44.7500, 0.000053
169.7500, -44.6500, 0.000062
169.7500, -44.5500, 0.000072
169.7500, -44.4500, 0.000127
169.7500, -44.3500, 0.000127
169.7500, -44.2500, 0.000128
169.7500, -44.1500, 0.000439
169.7500, -44.0500, 0.000440
169.7500, -43.9500, 0.000441
169.7500, -43.8500, 0.000442
169.7500, -43.7500, 0.000442
169.7500, -43.6500, 0.000443
169.7500, -43.5500, 0.000444
169.7500, -43.4500, 0.000445
169.7500, -43.3500, 0.000445
169.7500, -43.2500, 0.000446
169.7500, -43.1500, 0.000130
169.7500, -43.0500, 0.000066
169.7500, -42.9500, 0.000051
169.7500, -42.8500, 0.000040
169.7500, -42.7500, 0.000035
169.7500, -42.6500, 0.000032
169.7500, -42.5500, 0.000029
169.7500, -42.4500, 0.000027
169.7500, -42.3500, 0.000025
169.7500, -42.2500, 0.000022
169.7500, -42.1500, 0.000022
169.7500, -42.0500, 0.000022
169.8500, -46.9500, 0.000051
169.8500, -46.8500, 0.000051
169.8500, -46.7500, 0.000051
169.8500, -46.6500, 0.000051
169.8500, -46.5500, 0.000051
169.8500, -46.4500, 0.000051
169.8500, -46.3500, 0.000052
169.8500, -46.2500, 0.000052
169.8500, -46.1500, 0.000052
169.8500, -46.0500, 0.000052
169.8500, -45.9500, 0.000052
169.8500, -45.8500, 0.000052
169.8500, -45.7500, 0.000052
169.8500, -45.6500, 0.000052
169.8500, -45.5500, 0.000052
169.8500, -45.4500, 0.000052
169.8500, -45.3500, 0.000052
169.8500, -45.2500, 0.000053
169.8500, -45.1500, 0.000053
169.8500, -45.0500, 0.000053
169.8500, -44.9500, 0.000053
169.8500, -44.8500, 0.000053
169.8500, -44.7500, 0.000053
169.8500, -44.6500, 0.000060
169.8500, -44.5500, 0.000072
169.8500, -44.4500, 0.000127
169.8500, -44.3500, 0.000127
169.8500, -44.2500, 0.000128
169.8500, -44.1500, 0.000439
169.8500, -44.0500, 0.000440
169.8500, -43.9500, 0.000441
169.8500, -43.8500, 0.000442
169.8500, -43.7500, 0.000442
169.8500, -43.6500, 0.000443
169.8500, -43.5500, 0.000444
169.8500, -43.4500, 0.000445
169.8500, -43.3500, 0.000445
169.8500, -43.2500, 0.000446
169.8500, -43.1500, 0.000130
169.8500, -43.0500, 0.000130
169.8500, -42.9500, 0.000060
169.8500, -42.8500, 0.000047
169.8500, -42.7500, 0.000038
169.8500, -42.6500, 0.000032
169.8500, -42.5500, 0.000029
169.8500, -42.4500, 0.000027
169.8500, -42.3500, 0.000026
169.8500, -42.2500, 0.000025
169.8500, -42.1500, 0.000022
169.8500, -42.0500, 0.000022
169.8500, -41.9500, 0.000022
169.9500, -46.9500, 0.000051
169.9500, -46.8500, 0.000051
169.9500, -46.7500, 0.000051
169.9500, -46.6500, 0.000051
169.9500, -46.5500, 0.000051
169.9500, -46.4500, 0.000051
169.9500, -46.3500, 0.000052
169.9500, -46.2500, 0.000052
169.9500, -46.1500, 0.000052
169.9500, -46.0500, 0.000052
169.9500, -45.9500, 0.000052
169.9500, -45.8500, 0.000052
169.9500, -45.7500, 0.000052
169.9500, -45.6500, 0.000052
169.9500, -45.5500, 0.000052
169.9500, -45.4500, 0.000052
169.9500, -45.3500, 0.000052
169.9500, -45.2500, 0.000053
169.9500, -45.1500, 0.000053
169.9500, -45.0500, 0.000053
169.9500, -44.9500, 0.000053
169.9500, -44.8500, 0.000053
169.9500, -44.7500, 0.000053
169.9500, -44.6500, 0.000059
169.9500, -44.5500, 0.000073
169.9500, -44.4500, 0.000127
169.9500, -44.3500, 0.000127
169.9500, -44.2500, 0.000128
169.9500, -44.1500, 0.000128
169.9500, -44.0500, 0.000440
169.9500, -43.9500, 0.000441
169.9500, -43.8500, 0.000442
169.9500, -43.7500, 0.000442
169.9500, -43.6500, 0.000443
169.9500, -43.5500, 0.000444
169.9500, -43.4500, 0.000445
169.9500, -43.3500, 0.000445
169.9500, -43.2500, 0.000446
169.9500, -43.1500, 0.000130
169.9500, -43.0500, 0.000130
169.9500, -42.9500, 0.000070
169.9500, -42.8500, 0.000055
169.9500, -42.7500, 0.000045
169.9500, -42.6500, 0.000036
169.9500, -42.5500, 0.000031
169.9500, -42.4500, 0.000028
169.9500, -42.3500, 0.000027
169.9500, -42.2500, 0.000026
169.9500, -42.1500, 0.000026
169.9500, -42.0500, 0.000022
169.9500, -41.9500, 0.000022
169.9500, -41.8500, 0.000022
170.0500, -46.8500, 0.000051
170.0500, -46.7500, 0.000051
170.0500, -46.6500, 0.000051
170.0500, -46.5500, 0.000051
170.0500, -46.4500, 0.000051
170.0500, -46.3500, 0.000052
170.0500, -46.2500, 0.000052
170.0500, -46.1500, 0.000052
170.0500, -46.0500, 0.000052
170.0500, -45.9500, 0.000052
170.0500, -45.8500, 0.000052
170.0500, -45.7500, 0.000052
170.0500, -45.6500, 0.000052
170.0500, -45.5500, 0.000052
170.0500, -45.4500, 0.000052
