PublicID,Date,Latitude,Longitude,strike1,dip1,rake1,strike2,dip2,rake2,ML,Mw,Mo,CD,NS,DC,Mxx,Mxy,Mxz,Myy,Myz,Mzz,VR,Tva,Tpl,Taz,Nva,Npl,Naz,Pva,Ppl,Paz,Pos_longitude,tectclass,fault_depth,fault_offset
2012p013665,20120106012000,-43.4857,172.908,50,51,122,185,49,57,5.0,4.5,5.7e+22,4,10,89,-26.91,287.51,185.71,-438.19,67.57,465.1,77,554.32,65,25,32.33,25,208,-586.65,1,118,172.908,Crustal,25.686989999999998,21.686989999999998
2012p013984,20120106041000,-37.7204,179.8948,216,59,-52,339,47,-136,4.8,5.0,3e+23,27,3,90,-713.35,-481.66,1532.49,2789.57,-334.16,-2076.22,53,2919.81,7,280,152.19,32,14,-3072.0,57,179,179.8948,Outer-rise,3.100188,-23.899812
2012p014309,20120106070400,-43.5582,172.7442,209,51,87,35,39,94,4.5,4.2,2.01e+22,6,6,72,-37.48,108.81,-17.05,-143.25,41.1,180.72,79,185.92,83,95,30.27,3,211,-216.19,6,302,172.7442,Crustal,26.532140000000002,20.532140000000002
2012p014905,20120106122100,-43.5363,172.7727,76,67,129,191,44,34,5.2,4.8,1.81e+23,4,12,94,-459.18,1178.56,1055.25,-543.68,142.33,1002.85,92,1783.65,51,31,53.07,35,238,-1836.72,14,139,172.7727,Crustal,26.199379999999998,22.199379999999998
2012p016332,20120107010100,-43.53,172.7714,28,49,93,203,41,86,4.5,4.0,1.3e+22,6,6,56,-0.07,68.4,11.42,-112.81,-16.11,112.87,64,-146.53,85,328,32.05,3,205,114.47,4,116,172.7714,Crustal,25.934820000000002,19.934820000000002
2012p023269,20120109143800,-43.4983,172.8088,41,63,134,156,50,36,3.9,3.8,6.61e+21,6,4,83,26.14,14.59,29.79,-65.05,-8.64,38.91,76,63.04,51,2,6.02,38,197,-69.06,8,101,172.8088,Crustal,25.40156,19.40156
2012p030624,20120112075600,-43.4288,172.7932,61,57,111,206,39,61,4.8,4.3,3.03e+22,4,9,90,-121.18,168.26,122.83,-132.82,-7.41,253.99,83,295.18,70,19,15.26,18,229,-310.45,9,136,172.7932,Crustal,24.03325,20.03325
2012p036688,20120114134700,-43.554,172.7656,172,79,-17,265,73,-168,4.7,4.6,9.08e+22,2,12,97,236.47,829.83,139.55,-144.77,-272.45,-91.7,74,901.2,4,219,14.0,70,320,-915.2,20,128,172.7656,Crustal,26.479059999999997,24.479059999999997
2012p039340,20120115132000,-36.3106,177.4225,61,54,-96,251,36,-82,3.8,4.2,2.23e+22,4,6,93,177.38,-85.08,-53.58,29.67,44.8,-207.05,72,226.68,9,155,-7.58,5,64,-219.1,80,308,177.4225,Crustal,233.6171,229.6171
2012p043955,20120117061900,-43.6387,172.7936,166,84,15,74,75,174,3.9,3.7,4.19e+21,6,5,94,19.2,34.86,7.33,-20.38,9.62,1.18,71,42.54,15,31,-1.34,74,187,-41.2,6,299,172.7936,Crustal,28.495040000000003,22.495040000000003
2012p044107,20120117074000,-45.5857,166.7275,171,69,81,16,23,113,4.6,4.6,9.68e+22,8,11,82,117.67,28.96,144.95,-706.75,701.0,589.07,85,921.67,65,65,92.61,9,174,-1014.28,23,268,166.7275,Crustal,28.812265396100003,20.812265396100003
2012p044955,20120117151200,-40.3001,176.5263,30,78,110,150,24,32,4.5,4.4,3.85e+22,6,3,91,65.34,-8.58,198.51,-220.46,-265.35,155.12,68,394.11,53,325,-18.54,20,205,-375.56,30,103,176.5263,Crustal,14.73073,8.73073
2012p049415,20120119064800,-46.9798,165.7688,133,69,52,18,43,148,5.7,6.0,1.09e+25,27,13,84,29562.25,-29383.85,68667.04,-87122.02,22311.23,57559.77,87,113649.38,51,0,-9097.57,35,148,-104551.81,15,250,165.7688,Interface,28.030931472800003,1.0309314728000025
2012p049665,20120119090100,-46.9238,165.6785,139,61,63,5,39,129,5.6,5.2,8.26e+23,18,7,71,1166.87,-3341.83,3288.41,-7081.13,2051.01,5914.25,87,7603.41,63,3,1304.2,23,152,-8907.62,12,248,165.6785,Interface,23.9820194244,5.982019424400001
2012p049840,20120119103400,-46.8204,165.8194,133,72,53,21,41,152,4.9,4.7,1.08e+23,20,7,95,344.26,-287.12,664.57,-840.05,320.64,495.8,82,1090.18,49,2,-24.97,35,146,-1065.21,18,250,165.8194,Interface,26.8215656281,6.8215656281
2012p050087,20120119124600,-46.844,165.704,137,51,62,357,47,120,5.1,4.8,1.71e+23,20,7,31,-475.86,-340.3,914.24,-1221.35,-261.95,1697.21,79,2070.86,68,342,-714.09,21,155,-1356.76,2,246,165.704,Interface,23.1590538025,3.159053802500001
2012p050255,20120119141500,-46.9711,165.447,160,50,84,350,40,97,4.6,4.3,3.1e+22,20,3,56,-86.24,-46.55,48.27,-254.49,41.92,340.72,66,348.34,83,30,-77.25,5,164,-271.09,5,255,165.447,Interface,17.719987869300002,-2.2800121306999976
2012p052413,20120120092500,-46.8117,165.4986,201,76,111,323,25,35,4.5,4.2,2.23e+22,20,5,87,28.11,-30.8,-89.86,-132.21,162.49,104.1,62,230.61,54,137,-14.85,20,15,-215.77,28,274,165.4986,Interface,17.012052536,-2.987947464000001
2012p052719,20120120120800,-43.5736,172.4151,87,78,165,180,75,12,3.8,3.9,7.85e+21,8,5,52,-9.02,75.99,13.12,-16.78,6.72,25.79,73,67.94,19,43,21.19,71,229,-89.14,2,134,172.4151,Crustal,25.76848,17.76848
2012p053801,20120120214500,-43.5969,172.4124,88,89,-170,358,80,-1,3.7,3.7,4.19e+21,8,3,38,-4.23,41.1,-7.33,-10.17,4.79,14.4,78,34.24,6,223,15.3,80,93,-49.54,8,314,172.4124,Crustal,25.95982,17.95982
2012p058758,20120122174600,-43.5213,172.7809,60,59,114,199,39,56,4.5,4.2,2.47e+22,4,6,97,-75.07,127.04,118.64,-124.94,-6.61,200.02,80,248.46,66,17,-3.45,21,226,-245.0,11,133,172.7809,Crustal,25.73941,21.73941
2012p058954,20120122193100,-43.5602,172.4406,182,80,21,88,69,169,3.6,3.6,2.99e+21,8,3,68,-3.27,28.02,1.98,-4.33,9.04,7.6,57,27.33,22,47,5.15,67,205,-32.48,7,314,172.4406,Crustal,25.67616,17.67616
3647007,20120123000200,-38.5099,176.1591,51,81,129,151,40,14,4.6,4.1,1.41e+22,135,2,71,67.28,23.9,100.72,-97.78,-44.02,30.5,57,151.69,40,357,-21.93,39,223,-129.75,26,111,176.1591,Slab,89.54645,-45.45355000000001
2012p065547,20120125060200,-46.8245,165.6631,156,57,70,10,38,118,5.8,5.4,1.22e+24,22,6,27,5287.28,-2978.79,1759.53,-13680.2,3848.55,8392.92,86,9455.3,70,20,5396.61,17,167,-14851.91,10,260,165.6631,Interface,21.5634479523,-0.4365520477000011
2012p071137,20120127074200,-43.5597,172.2553,247,79,-163,154,74,-11,4.5,4.2,2.57e+22,6,8,85,185.2,160.48,47.63,-174.3,-77.91,-10.9,70,247.57,3,20,19.47,70,280,-267.04,19,111,172.2553,Crustal,26.5588,20.5588
2012p073274,20120128024000,-43.4539,172.8277,56,59,133,175,51,41,4.1,3.9,9.41e+21,6,3,91,10.44,51.06,42.97,-70.64,7.67,60.19,66,91.98,54,21,4.28,36,210,-96.26,5,117,172.8277,Crustal,24.38888,18.38888
2012p075555,20120128225600,-42.0332,172.559,173,80,43,74,48,166,4.7,4.2,2.13e+22,11,5,100,34.35,144.23,43.17,-85.81,130.91,51.46,65,212.84,37,43,0.46,46,183,-213.3,21,297,172.559,Crustal,65.57061999999999,54.57061999999999
2012p080273,20120130164900,-43.5507,172.7829,78,73,135,184,48,23,3.9,3.8,5.67e+21,2,3,93,-6.8,40.5,34.2,-15.73,3.46,22.52,64,55.73,43,32,2.01,43,241,-57.75,15,136,172.7829,Crustal,26.55708,24.55708
2012p085031,20120201110400,-38.6205,176.2459,200,60,-113,60,37,-56,3.6,3.6,3.17e+21,4,5,70,7.45,-19.38,1.49,15.99,-14.81,-23.45,54,34.33,12,306,-5.19,20,211,-29.14,67,66,176.2459,Crustal,80.1923,76.1923
2012p087453,20120202083500,-39.9735,176.7713,340,59,-90,159,31,-91,4.3,4.1,1.42e+22,39,4,30,64.41,11.51,22.8,89.7,64.76,-154.12,51,111.87,14,70,59.97,1,159,-171.84,76,252,176.7713,Slab,15.12659,-23.87341
2012p088514,20120202180000,-40.1894,173.4861,128,88,44,36,46,177,5.0,4.7,1.07e+23,198,4,96,711.6,-202.57,614.63,-768.72,425.0,57.12,66,1081.88,31,2,-19.53,46,130,-1062.35,28,253,173.4861,Slab,146.3215,-51.678500000000014
2012p091022,20120203161600,-40.3567,173.3847,124,87,14,34,76,177,4.4,4.1,1.42e+22,207,3,90,129.57,-50.96,33.08,-126.1,11.9,-3.47,63,145.54,12,350,-7.22,76,135,-138.32,8,258,173.3847,Slab,145.9051,-61.094899999999996
2012p101165,20120207102100,-38.9587,174.9313,52,78,149,149,59,14,3.9,4.5,5.67e+22,183,7,94,384.62,171.51,284.65,-498.34,-77.98,113.72,62,574.74,31,6,-16.47,56,213,-558.26,13,104,174.9313,Slab,158.12,-24.879999999999995
2012p103394,20120208060800,-43.5813,172.6994,91,72,152,190,64,20,4.0,3.8,6.35e+21,8,5,62,-24.96,55.5,19.31,0.21,9.69,24.75,76,56.79,32,49,13.38,58,240,-70.17,5,142,172.6994,Crustal,26.770329999999998,18.770329999999998
2012p103840,20120208100600,-43.6259,172.7544,78,68,138,186,52,29,4.1,3.9,7.9e+21,6,8,50,-17.95,65.44,31.93,-23.75,-0.12,41.7,76,67.76,44,36,22.43,44,235,-90.2,10,135,172.7544,Crustal,28.619690000000002,22.619690000000002
2012p104038,20120208115100,-43.6317,172.7662,252,81,-159,159,69,-9,4.1,3.8,6.45e+21,4,6,79,44.81,46.35,17.68,-32.29,-11.75,-12.52,79,68.1,8,24,-7.14,67,273,-60.96,21,117,172.7662,Crustal,28.619690000000002,24.619690000000002
2012p104984,20120208201500,-37.3932,176.6063,87,74,105,222,22,47,3.6,4.2,2.44e+22,222,4,95,-120.61,68.68,200.82,-1.22,5.07,121.83,75,241.37,58,18,6.1,15,262,-247.47,27,165,176.6063,Slab,192.0394,-29.9606
2012p123336,20120215151300,-43.5196,172.782,11,55,90,191,35,90,3.9,3.8,5.47e+21,4,3,85,2.26,10.44,3.45,-51.51,-18.47,49.25,47,52.58,80,282,4.21,0,191,-56.79,10,101,172.782,Crustal,25.73941,21.73941
2012p127917,20120217075400,-40.8385,175.5204,221,86,-83,340,8,-151,4.0,4.0,1.25e+22,24,3,81,-3.8,2.36,84.2,26.73,-90.2,-22.93,78,119.37,41,304,12.22,7,40,-131.6,48,138,175.5204,Interface,20.136329999999997,-3.8636700000000026
2012p133347,20120219080700,-39.5248,174.2389,104,88,176,194,86,2,3.6,4.3,2.93e+22,355,4,62,-167.02,258.95,16.74,104.19,7.11,62.83,39,261.99,4,59,62.02,86,257,-324.02,1,149,174.2389,Slab,124.9337,-230.0663
2012p133820,20120219121900,-39.9934,175.0514,139,62,41,27,54,145,4.5,4.1,1.69e+22,93,4,25,47.31,-15.56,142.49,-127.85,-4.84,80.53,62,207.96,48,357,-78.13,41,167,-129.83,5,261,175.0514,Slab,56.229,-36.771
2012p136809,20120220145100,-39.9599,176.7675,237,55,-96,67,36,-82,4.2,4.1,1.35e+22,24,7,44,93.35,-25.35,30.35,55.14,-35.58,-148.5,65,113.2,10,331,44.01,5,240,-157.21,79,124,176.7675,Interface,15.230670000000002,-8.769329999999998
2012p142382,20120222162100,-43.483,172.7702,40,47,83,230,44,97,3.9,3.8,6.28e+21,8,3,84,-32.31,27.63,-1.8,-32.57,-6.63,64.88,52,65.47,85,242,-5.31,5,44,-60.17,2,135,172.7702,Crustal,24.82685,16.82685
2012p143420,20120223013400,-37.2556,176.7112,60,60,96,228,31,79,3.6,4.2,2.55e+22,213,3,31,-151.88,180.03,107.74,-16.75,-62.88,168.64,66,201.96,74,347,107.05,5,236,-309.01,15,146,176.7112,Slab,200.3215,-12.678500000000014
2012p149826,20120225102700,-43.4624,172.8326,49,47,103,209,45,76,4.3,4.1,1.49e+22,6,8,81,-50.91,85.46,19.27,-87.19,9.73,138.1,71,141.78,80,34,14.71,10,219,-156.49,1,129,172.8326,Crustal,24.58428,18.58428
2012p161604,20120229190200,-43.5754,172.3726,77,85,171,167,81,5,3.9,3.7,4.62e+21,6,3,71,22.76,40.72,8.84,-17.08,3.54,-5.68,73,49.76,10,32,-7.19,80,228,-42.57,3,122,172.3726,Crustal,25.93589,19.93589
2012p167881,20120303024700,-43.4927,172.7589,359,50,73,204,43,109,3.8,3.7,3.85e+21,6,3,69,6.13,9.28,-5.22,-39.63,-5.74,33.51,63,35.21,77,207,6.53,13,9,-41.73,4,101,172.7589,Crustal,24.99125,18.99125
2012p181886,20120308070900,-40.7005,174.6868,342,56,68,199,40,120,4.7,4.2,2.1e+22,81,4,85,8.63,4.05,-72.13,-193.23,-56.13,184.61,43,217.56,69,202,-15.96,19,355,-201.6,8,88,174.6868,Slab,40.42185,-40.57815
2012p183261,20120308192100,-40.143,176.255,272,75,-25,9,66,-164,4.6,4.4,4.57e+22,42,3,84,146.08,-400.59,152.06,-24.8,91.11,-121.28,76,476.81,6,322,-39.11,61,62,-437.7,28,229,176.255,Slab,20.67809,-21.32191
2012p188564,20120310182600,-35.0801,178.9422,349,87,58,254,32,175,5.1,4.7,1.49e+23,186,4,67,147.48,742.5,-459.87,-296.83,-1195.9,149.35,68,1617.82,40,231,-264.82,31,351,-1353.0,34,106,178.9422,Slab,0.0,-186.0
2012p194841,20120313021100,-38.6124,176.4926,46,89,99,145,9,10,4.1,4.2,2.25e+22,99,5,72,20.12,-18.24,164.78,-46.97,-148.83,26.84,62,241.45,46,326,-33.68,9,226,-207.77,43,127,176.4926,Slab,69.73728,-29.26272
2012p199451,20120314190700,-45.1871,166.8425,27,74,144,128,55,20,5.4,4.8,1.53e+23,10,9,66,877.92,-486.05,444.23,-1473.06,-554.48,595.14,83,1385.37,37,342,281.5,51,186,-1666.87,12,81,166.8425,Interface,12.4858341217,2.4858341217
2012p199516,20120314194200,-45.2905,166.7079,174,58,55,47,46,132,4.8,4.4,4.74e+22,8,4,85,23.2,179.32,184.77,-378.25,157.87,355.05,66,492.77,60,30,-36.78,29,194,-455.99,7,288,166.7079,Interface,13.494977951,5.494977950999999
2012p201267,20120315111500,-45.1371,166.4941,8,49,99,174,42,79,5.2,4.7,1.4e+23,10,12,68,256.43,47.39,133.8,-1508.46,-188.29,1252.04,82,1281.4,82,335,241.64,7,181,-1523.04,4,91,166.4941,Crustal,0.0,-10.0
2012p201394,20120315122300,-37.7223,177.6098,351,58,128,116,48,46,4.1,4.3,3.73e+22,84,4,80,-75.61,-204.52,124.57,-195.53,-155.59,271.14,90,392.67,58,317,-39.36,31,148,-353.32,6,55,177.6098,Slab,46.788959999999996,-37.211040000000004
2012p206748,20120317115500,-43.6029,172.7099,185,74,28,86,63,161,4.1,3.9,7.35e+21,8,4,78,-12.02,64.57,11.01,-11.79,27.29,23.81,78,69.18,31,48,8.67,58,212,-77.85,7,314,172.7099,Crustal,27.451529999999998,19.451529999999998
2012p206879,20120317130500,-39.9948,174.6553,185,61,76,33,32,114,4.1,3.9,9.33e+21,102,3,96,-5.76,26.32,7.33,-71.12,49.6,76.89,50,94.19,70,64,-1.77,13,192,-92.42,15,285,174.6553,Slab,64.47445,-37.525549999999996
2012p214349,20120320072500,-45.1808,167.3679,99,67,129,215,44,34,5.2,4.7,1.19e+23,123,9,89,-894.65,551.26,585.95,229.61,339.59,665.03,86,1152.3,52,54,67.58,35,261,-1219.88,13,162,167.3679,Slab,55.0466918945,-67.9533081055
2012p214543,20120320090800,-46.216,165.879,154,76,71,29,24,142,4.3,3.9,7.81e+21,16,5,67,3.06,7.75,39.37,-43.58,53.4,40.52,76,84.97,55,40,-13.82,19,158,-71.15,28,259,165.879,Interface,14.7141189575,-1.2858810424999998
2012p214622,20120320095000,-46.2761,165.8597,167,60,82,3,31,104,4.2,3.7,3.78e+21,20,5,86,-2.19,-2.34,7.3,-31.54,17.45,33.74,69,39.14,74,56,-2.74,7,171,-36.4,15,263,165.8597,Interface,15.828865051300001,-4.171134948699999
2012p215427,20120320165900,-37.5434,178.8881,20,50,-118,239,48,-61,4.4,4.5,7.29e+22,36,3,96,242.74,-394.2,177.24,394.48,184.16,-637.22,68,720.71,1,129,15.74,21,38,-736.45,69,222,178.8881,Slab,12.331710000000001,-23.66829
2012p242656,20120330184700,-40.9316,175.4123,251,76,-145,151,56,-18,4.5,4.3,2.67e+22,21,3,8,277.71,143.96,108.53,-132.56,20.75,-145.15,73,347.64,13,17,-187.1,52,269,-160.54,35,116,175.4123,Crustal,20.26543,-0.7345700000000015
2012p243303,20120331003200,-46.2305,166.5174,134,69,60,12,36,142,4.1,3.7,3.65e+21,22,4,88,5.11,-9.91,22.37,-27.07,10.74,21.96,63,37.61,56,5,-2.26,28,145,-35.35,19,246,166.5174,Crustal,47.802864074700004,25.802864074700004
2012p246407,20120401040600,-36.656,177.2197,214,71,-94,47,20,-78,4.0,4.5,6.5e+22,4,9,94,160.56,-220.6,272.86,235.64,-425.68,-396.2,68,661.0,26,307,-21.03,4,215,-639.96,64,117,177.2197,Crustal,241.987,237.987
2012p246442,20120401042400,-36.6274,177.2081,217,72,-87,26,19,-100,3.9,4.4,4.16e+22,4,5,83,83.5,-84.79,207.31,182.48,-260.87,-265.98,79,396.68,27,304,37.69,3,35,-434.38,63,133,177.2081,Crustal,244.7721,240.7721
2012p246454,20120401043000,-36.6119,177.1364,216,63,-101,60,29,-69,3.5,3.9,9.42e+21,6,5,90,43.5,-37.15,24.23,33.5,-49.53,-77.0,62,91.77,17,314,4.87,10,221,-96.64,70,102,177.1364,Crustal,269.0539,263.0539
2012p246722,20120401065300,-36.631,177.1653,201,67,-96,35,24,-77,3.3,3.7,4.7e+21,4,3,99,7.36,-14.29,9.6,26.98,-30.57,-34.34,59,46.85,22,295,0.35,5,203,-47.2,68,100,177.1653,Crustal,253.2875,249.2875
2012p259215,20120405214900,-43.5871,172.4054,108,90,-174,18,84,0,3.6,3.6,3.25e+21,10,3,53,-23.37,26.13,-3.53,14.89,0.35,8.48,63,28.23,4,243,8.64,84,108,-36.87,4,334,172.4054,Crustal,25.893720000000002,15.893720000000002
2012p259356,20120405230500,-44.1355,169.7037,61,82,-160,328,70,-8,4.4,3.9,8.98e+21,8,3,58,87.94,39.67,-22.04,-62.94,13.58,-25.0,78,100.4,8,193,-21.16,68,81,-79.24,20,287,169.7037,Crustal,0.0,-8.0
2012p260761,20120406113300,-43.5824,172.3705,179,87,-18,270,72,-177,4.0,3.8,5.92e+21,8,4,82,0.47,56.0,4.57,-3.42,-18.89,2.95,69,56.46,10,226,5.44,72,349,-61.9,15,133,172.3705,Crustal,25.93589,17.93589
2012p261940,20120406220100,-45.5157,166.6274,158,71,82,2,21,112,3.9,3.7,4.72e+21,12,4,94,-0.82,-4.92,16.19,-28.89,32.96,29.71,67,47.94,63,55,-1.44,8,160,-46.5,25,255,166.6274,Interface,19.0006752014,7.0006752014
2012p264666,20120407221400,-36.5972,177.2102,219,73,-90,40,17,-90,4.1,4.6,9.27e+22,4,7,89,235.77,-221.3,480.61,321.96,-589.19,-557.73,76,900.72,28,309,53.42,0,219,-954.14,62,129,177.2102,Crustal,250.545,246.545
2012p269980,20120409212500,-38.037,178.9369,326,57,64,188,41,124,4.3,4.4,5.16e+22,30,2,60,-29.01,-79.36,-265.16,-426.34,-64.76,455.36,69,573.04,67,185,-114.76,22,340,-458.28,9,74,178.9369,Slab,10.09197,-19.90803
2012p272489,20120410194200,-38.4779,176.2122,115,79,111,232,23,29,3.9,4.0,1.12e+22,108,3,99,-62.51,9.17,84.87,23.26,48.06,39.25,70,111.86,52,48,0.69,20,290,-112.55,31,188,176.2122,Slab,89.43281999999999,-18.567180000000008
2012p273511,20120411044600,-37.9215,177.7485,329,63,146,76,60,32,4.2,4.2,1.96e+22,36,4,80,-157.21,-113.74,25.03,62.54,-78.76,94.67,66,185.48,42,292,20.21,48,115,-205.69,2,23,177.7485,Slab,39.84324,3.8432400000000015
2012p275677,20120412000000,-43.5129,172.757,74,87,175,164,85,3,4.5,4.2,1.92e+22,8,4,31,141.35,160.93,26.8,-64.27,13.05,-77.08,57,232.38,6,29,-79.92,84,223,-152.46,1,119,172.757,Crustal,25.405520000000003,17.405520000000003
2012p276499,20120412071800,-41.6439,171.6322,214,79,63,103,30,156,3.8,3.5,1.73e+21,2,3,72,-8.51,7.2,-7.76,3.1,11.62,5.41,64,15.97,49,94,2.56,27,219,-18.53,28,326,171.6322,Crustal,234.3091,232.3091
2012p303845,20120422100800,-43.5243,172.7836,231,62,116,5,37,51,4.2,3.8,6.45e+21,4,3,86,-5.8,25.39,-35.55,-43.66,9.01,49.46,67,66.95,63,184,-4.82,22,38,-62.13,13,303,172.7836,Crustal,25.73941,21.73941
2012p307011,20120423141500,-43.5087,172.7943,43,57,124,172,46,49,3.3,3.4,1.46e+21,4,3,87,1.23,4.67,7.15,-12.47,-0.21,11.25,40,15.11,61,8,-0.96,28,202,-14.15,6,110,172.7943,Crustal,25.54595,21.54595
2012p309560,20120424125300,-42.4974,172.7208,52,67,149,155,62,27,4.1,4.1,1.65e+22,10,4,80,88.55,63.31,68.29,-158.05,3.93,69.5,64,156.3,37,12,17.71,52,198,-174.01,3,104,172.7208,Crustal,40.36698,30.366979999999998
2012p316325,20120427005800,-43.1061,170.8506,49,87,-177,319,87,-3,3.7,3.6,2.67e+21,4,3,97,26.63,3.75,-0.41,-26.14,1.96,-0.49,66,26.9,0,4,-0.34,86,94,-26.56,4,274,170.8506,Crustal,0.0,-4.0
2012p324012,20120429211400,-44.4935,168.6144,179,77,17,85,74,167,4.3,3.8,6.51e+21,10,4,63,-1.99,61.78,8.69,-16.88,12.65,18.88,61,58.42,21,42,13.41,69,216,-71.82,2,312,168.6144,Crustal,0.0,-10.0
2012p336563,20120504124100,-45.5857,166.7275,293,79,-38,31,52,-167,4.3,3.9,8.46e+21,10,5,94,63.92,-38.74,40.63,-43.91,28.36,-20.01,61,85.86,18,347,-2.51,50,99,-83.35,35,245,166.7275,Crustal,28.812265396100003,18.812265396100003
2012p340490,20120505233300,-41.3915,174.6737,230,73,40,126,53,158,4.1,4.0,1.22e+22,36,3,23,-90.03,-6.45,-15.88,63.77,102.81,26.26,64,150.47,39,95,-57.56,48,249,-92.91,13,354,174.6737,Slab,24.96831,-11.031690000000001
2012p340599,20120506003100,-43.0263,170.8671,37,47,103,198,45,76,4.3,3.8,6.37e+21,16,5,96,-11.26,27.5,10.43,-49.99,2.32,61.24,73,63.08,80,22,1.24,10,207,-64.32,1,118,170.8671,Crustal,0.0,-16.0
2012p350855,20120509193600,-42.302,174.0351,155,76,18,60,73,165,4.1,4.2,2.03e+22,10,6,99,139.82,108.08,65.4,-167.92,29.45,28.09,78,203.03,22,18,-0.62,68,192,-202.4,2,287,174.0351,Crustal,17.30484,7.304839999999999
2012p356546,20120511220700,-46.3206,167.1517,157,85,52,61,38,173,5.3,4.7,1.17e+23,10,6,61,421.31,514.94,590.14,-552.59,750.73,131.29,79,1301.12,38,34,-253.84,38,160,-1047.27,30,277,167.1517,Crustal,117.71090698200001,107.71090698200001
2012p357089,20120512025700,-43.612,172.6132,331,87,8,240,82,177,3.7,3.7,3.91e+21,6,4,42,26.64,19.77,-1.64,-40.19,-3.95,13.56,59,32.42,8,196,13.38,81,351,-45.8,4,105,172.6132,Crustal,26.834709999999998,20.834709999999998
2012p365028,20120515012700,-43.4893,172.75,41,63,100,200,29,71,4.5,4.2,2.21e+22,4,9,76,-30.61,103.72,91.43,-133.24,-86.6,163.85,69,206.48,70,333,28.69,9,216,-235.18,17,124,172.75,Crustal,24.964170000000003,20.964170000000003
2012p378107,20120519213500,-43.6085,172.4087,81,82,157,175,67,9,4.0,3.9,8.08e+21,20,3,57,4.67,73.52,26.44,-28.28,-3.58,23.61,57,71.05,22,36,19.43,65,243,-90.48,10,130,172.4087,Crustal,26.0362,6.036200000000001
2012p378954,20120520050600,-43.5678,172.7679,56,61,134,173,51,39,4.7,4.4,4.4e+22,4,10,82,69.89,242.69,196.47,-341.23,12.14,271.33,93,419.19,52,19,42.06,37,211,-461.25,6,117,172.7679,Crustal,27.08527,23.08527
2012p392201,20120525024400,-43.534,172.7723,222,48,83,52,43,98,5.5,5.0,4.16e+23,6,13,94,-2173.1,2185.9,-30.5,-1874.49,515.44,4047.59,93,4096.66,84,73,135.09,5,226,-4231.75,3,317,172.7723,Crustal,25.934820000000002,19.934820000000002
2012p399212,20120527170000,-43.5033,172.7865,46,52,107,199,41,69,4.5,4.3,2.82e+22,6,5,93,-64.19,139.7,81.9,-191.62,-12.23,255.81,76,276.6,75,12,10.46,14,215,-287.06,6,124,172.7865,Crustal,25.30997,19.30997
2012p407935,20120530222700,-43.7912,171.3686,248,81,-69,360,23,-156,4.5,4.4,4.07e+22,18,9,95,1.35,-148.32,341.09,110.95,-121.82,-112.3,72,412.47,33,320,-11.19,21,64,-401.28,50,182,171.3686,Crustal,0.0,-18.0
2012p413162,20120601205200,-43.5794,172.7619,260,86,-152,168,62,-4,4.2,4.1,1.66e+22,4,12,61,43.6,135.42,73.69,-56.92,-45.99,13.32,77,148.11,16,31,35.9,62,267,-184.01,22,128,172.7619,Crustal,27.31196,23.31196
2012p416981,20120603064700,-43.5331,172.72,23,66,104,172,27,62,4.0,3.9,7.01e+21,4,3,88,-0.34,5.58,24.98,-52.3,-38.92,52.65,60,72.27,66,318,-4.41,13,197,-67.86,20,103,172.72,Crustal,25.66556,21.66556
2012p428673,20120607143700,-44.2224,169.74,9,52,88,192,38,92,3.8,3.6,3.04e+21,4,3,58,5.86,7.0,0.86,-31.7,-7.48,25.84,45,26.8,83,269,7.11,1,10,-33.91,7,100,169.74,Crustal,0.0,-4.0
2012p439479,20120611143400,-43.5316,172.6542,158,87,9,67,81,177,4.1,3.8,4.99e+21,2,4,62,39.49,34.73,7.6,-30.05,6.08,-9.44,62,55.22,9,23,-10.58,80,176,-44.64,4,292,172.6542,Crustal,25.41055,23.41055
2012p465251,20120621032500,-38.0556,176.4015,45,69,121,166,37,37,3.8,4.4,4.15e+22,156,7,97,77.3,118.26,244.34,-316.54,-128.76,239.24,74,417.5,55,355,-5.67,29,212,-411.83,18,112,176.4015,Slab,125.3394,-30.660600000000002
2012p470930,20120623055100,-43.4565,172.123,46,68,109,184,29,51,4.0,3.7,4.55e+21,6,3,80,-0.4,18.84,24.5,-27.81,-18.71,28.21,70,43.07,62,346,4.91,18,218,-47.98,21,122,172.123,Crustal,29.12885,23.12885
2012p486507,20120629001000,-43.5532,172.6941,222,53,84,52,37,97,4.1,3.7,4.02e+21,4,2,71,-19.26,24.05,-6.08,-16.2,9.06,35.46,53,37.08,81,105,6.18,5,225,-43.27,8,316,172.6941,Crustal,25.95693,21.95693
2012p498491,20120703103600,-40.0485,173.7649,123,88,72,27,18,174,6.2,6.2,2.66e+25,204,18,85,61268.1,-54168.84,208427.93,-70933.48,142416.27,9665.38,80,-276291.15,44,15,255813.07,18,123,20478.08,40,230,173.7649,Slab,123.9936,-80.0064
2012p498491,20120703103600,-40.0485,173.7649,128,87,74,26,16,168,6.2,6.3,2.86e+25,216,20,90,55672.04,-43912.11,214288.7,-81811.36,169904.09,26139.33,82,278536.56,46,22,14894.74,16,128,-293431.28,40,232,173.7649,Slab,123.9936,-92.0064
2012p502581,20120704225500,-42.2039,172.7017,152,85,-38,246,53,-174,3.6,3.6,2.66e+21,12,3,73,18.52,13.85,-8.23,-14.06,-13.42,-4.47,61,28.54,21,205,-3.82,53,325,-24.72,29,102,172.7017,Crustal,53.937459999999994,41.937459999999994
